사용월,호선명,역ID,지하철역,04:00:00~04:59:59,,05:00:00~05:59:59,,06:00:00~06:59:59,,07:00:00~07:59:59,,08:00:00~08:59:59,,09:00:00~09:59:59,,10:00:00~10:59:59,,11:00:00~11:59:59,,12:00:00~12:59:59,,13:00:00~13:59:59,,14:00:00~14:59:59,,15:00:00~15:59:59,,16:00:00~16:59:59,,17:00:00~17:59:59,,18:00:00~18:59:59,,19:00:00~19:59:59,,20:00:00~20:59:59,,21:00:00~21:59:59,,22:00:00~22:59:59,,23:00:00~23:59:59,,00:00:00~00:59:59,,01:00:00~01:59:59,,02:00:00~02:59:59,,03:00:00~03:59:59,
,,,,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차
Oct-25,5호선,2551,굽은다리(강동구민회관앞),10,1,7553,666,12445,3078,32539,6263,35571,13698,20991,10463,16910,9870,15711,11242,16700,11616,16429,13535,14712,13972,14349,15968,15209,20557,15164,22894,15063,34279,9237,24546,7670,16362,7018,13004,4372,13214,1456,6874,285,2655,0,1,0,0,0,0
Oct-25,5호선,2552,명일,16,0,5175,1582,11840,3412,28796,6768,28402,12847,16828,9115,14769,9247,13783,9092,14192,8529,12695,11088,12101,10940,11918,14682,13853,18061,12055,18687,11552,30341,7303,22833,6297,12808,5899,10827,3451,10729,1573,5951,350,2086,2,8,0,0,0,0
Oct-25,5호선,2553,고덕,3,0,4197,1525,9975,6277,24675,17110,23194,20282,16548,15368,15545,14065,17135,11068,17434,12808,15635,17107,16743,14919,19846,17701,22975,19442,23320,19439,18280,27792,11054,22038,8748,12302,8676,11442,8713,10484,1967,5530,277,2194,0,112,0,0,0,0
Oct-25,5호선,2554,상일동,73,1,9943,1211,28172,5849,66422,11642,53370,17643,32178,10338,24313,9197,21159,9776,21386,14260,19234,16604,17257,16575,18707,22696,19280,25092,20305,36860,19866,52822,10325,42978,7544,26392,5376,23712,3828,20125,1762,12716,450,5423,0,991,0,0,0,0
Oct-25,5호선,2555,둔촌동,8,0,6075,527,15647,6023,42807,11141,44029,22970,26966,15498,20324,12960,19182,13293,19921,15900,20089,18929,19075,18435,20009,22622,21069,25630,23383,35219,23670,47320,13719,33199,11414,18349,9770,18374,7490,14539,2792,8507,374,2391,0,0,0,0,0,0
Oct-25,5호선,2556,올림픽공원(한국체대),20,2,1504,848,5494,3491,11175,5903,11912,10582,9222,7760,8047,8509,7978,9194,8817,11222,8632,11224,8407,12876,10871,12988,11480,11676,11640,12060,10728,11069,6568,7848,12381,5691,10953,4815,11266,4170,1864,2871,69,755,0,0,0,0,0,0
Oct-25,5호선,2557,방이,1,0,2461,915,6959,3589,17633,8308,17720,21442,12025,12156,10668,9124,9722,8395,11296,10186,11463,10320,10367,11978,11199,12478,12330,15063,15567,20021,17773,21575,9150,16186,8375,9855,10740,7968,10985,6759,2240,4459,221,1172,0,0,0,0,0,0
Oct-25,5호선,2558,오금,23,0,1078,522,3292,2298,6833,8847,7726,19013,5514,6970,4828,3558,4988,3254,5364,3927,5470,3800,5310,4319,6203,4439,7448,5630,9966,6652,12894,7412,4125,5864,2959,3888,2749,3451,2068,3528,604,2338,83,759,1,1,0,0,0,0
Oct-25,5호선,2559,개롱,7,0,3530,802,9059,2457,20357,7149,20886,14169,13426,8236,11226,6262,10250,6450,10675,7184,9854,8258,8706,9479,9669,10524,12547,14104,12037,15866,11756,20754,5874,17669,4494,10857,3836,9053,2252,9829,786,5175,109,1641,0,0,0,0,0,0
Oct-25,5호선,2560,거여,16,0,6638,705,15740,3437,41156,8453,38906,17334,22846,9052,16739,7214,15448,8313,16200,8653,13873,12145,12382,11481,12684,15635,14828,20670,15197,23866,14162,36705,7067,29783,5277,17003,4894,14765,3254,15342,1126,8277,133,2562,0,0,0,0,0,0
Oct-25,5호선,2561,마천,130,0,6526,303,13019,2866,37537,3924,29293,9821,16687,6426,11444,6076,10258,5533,10805,6816,9572,7947,8105,7313,7922,12111,9028,13495,7977,16162,9000,22796,4122,19484,3390,10650,2308,11044,1341,10008,600,5954,79,2131,0,0,0,0,0,0
Oct-25,5호선,2562,강일,1,0,2798,693,8887,2868,27268,5861,23285,8199,15026,4387,12154,3782,9702,4238,9483,6091,9079,5824,7613,7025,8235,9013,8693,10639,8873,14763,8450,18371,3815,17839,2848,10996,2025,9791,1558,9043,590,5798,125,1583,0,0,0,0,0,0
Oct-25,5호선,2563,미사,21,3,7722,896,20453,6829,63950,13873,60749,24983,33029,22324,25759,19281,24323,20042,26228,21808,25966,22388,24833,26042,27851,27372,29054,36576,31322,46828,32098,63714,20151,59317,17839,34286,17778,26261,15794,23628,7177,15686,1722,4473,0,1,0,0,0,0
Oct-25,5호선,2564,하남풍산,14,0,1900,353,5133,2600,9816,7627,11320,14851,7561,9063,7125,6267,6866,6331,7524,5260,7640,6420,7342,6314,8886,6710,9312,8280,11655,7641,12290,10882,4924,9694,3790,5737,3722,5132,2336,4939,726,3179,123,1115,0,0,0,0,0,0
Oct-25,5호선,2565,하남시청(덕풍·신장),39,0,5996,174,13202,3462,29069,6213,26441,15299,18777,8386,15250,9710,14897,9489,15528,9378,14323,12684,13187,11067,13990,16490,15788,18772,15264,18632,14350,24976,8473,22672,6248,13381,5181,13024,3349,11613,1324,6806,269,3187,0,0,0,0,0,0
Oct-25,5호선,2566,하남검단산,18,1,4498,21,9317,3283,22881,4962,18969,10530,12599,9679,10994,9472,9659,9575,10085,11431,10405,10287,10776,10693,12166,13600,13353,12128,13165,15159,12106,17188,7783,15259,7088,10213,5707,8969,4573,8099,1177,5107,107,2185,0,0,0,0,0,0
Oct-25,6호선,2611,응암,34,0,11599,1295,25741,5598,66101,9478,79817,17712,45706,18808,30690,16772,29022,16313,29887,19570,27826,21049,24276,23025,24288,30430,28891,37403,25563,48882,21871,69660,13963,54589,10213,35532,8776,30517,6201,27137,2528,17692,373,5244,0,0,0,0,0,0
Oct-25,6호선,2612,역촌,1,0,2326,354,5843,2963,14559,3203,15977,7325,8921,4196,6709,3755,6178,4708,6553,5644,6460,5134,5684,5768,5584,6777,5771,8923,5520,11726,5364,16997,3055,12922,2126,7640,1740,7714,1284,7126,581,4708,56,1304,0,0,0,0,0,0
Oct-25,6호선,2613,불광,33,0,1463,349,3721,2357,10646,3674,12734,7609,7210,6841,6447,6091,7249,6851,8249,7019,9257,7816,9750,7473,10817,8298,11345,9120,11040,10996,10022,13807,6415,9927,5178,6053,3976,5008,2106,5176,894,3166,132,1005,0,0,0,0,0,0
Oct-25,6호선,2614,독바위,13,0,2107,242,3922,882,11642,2113,11533,3097,6899,2646,4765,3007,4255,2649,4380,3143,3997,3369,3553,3727,3741,4573,4072,5825,3434,7395,2808,10432,1834,9162,1218,5889,936,4864,698,4457,317,2912,50,1046,0,0,0,0,0,0
Oct-25,6호선,2615,연신내,0,0,0,0,0,0,1,0,9,0,2,0,2,0,6,0,10,0,6,0,4,0,6,0,3,0,7,0,6,0,3,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0
Oct-25,6호선,2616,구산,35,2,5686,279,11871,2119,28355,6038,35549,7585,20230,5507,14435,5430,13316,7162,14007,7411,12517,8525,11573,9509,11851,11541,12345,14824,11215,16938,9299,22604,6009,18992,4708,10703,3879,9515,3458,8279,1086,4866,212,1315,0,1,0,0,0,0
Oct-25,6호선,2617,새절(신사),75,0,10548,712,19943,4584,49268,7707,55644,14133,30556,12249,21483,9955,19398,11278,19815,12852,18213,15771,16289,15133,16889,20428,19409,24152,17555,31297,14964,44370,9247,35546,6283,22135,5370,19735,3934,18473,1654,11236,235,3729,0,3,0,0,0,0
Oct-25,6호선,2618,증산(명지대앞),47,9,6745,710,13064,3727,33297,4787,41118,10099,23989,8367,16875,7852,15201,8908,15779,9375,14670,11334,13086,12199,12266,15273,13439,19610,13163,25490,11908,35959,7222,28508,5361,17672,4081,17384,3102,14942,1459,8796,249,2654,0,0,0,0,0,0
Oct-25,6호선,2619,디지털미디어시티,216,13,6206,2092,16355,10900,46617,27503,49461,58422,28372,27340,19283,11934,16911,11326,17130,13098,16202,14261,14998,15083,16729,17890,21923,24399,33744,32213,42394,46892,19080,33614,10511,21861,8232,19920,9245,18765,3043,10615,653,4418,2,16,0,0,0,0
Oct-25,6호선,2620,월드컵경기장(성산),31,0,870,1204,2533,3731,6996,7426,8931,12245,5966,14124,7670,21957,9918,23141,12131,24077,14338,27709,19335,23702,25188,19105,37274,16640,24945,19342,18791,28843,11657,27093,8841,6233,16640,3652,24701,3077,1828,1479,198,382,0,0,0,0,0,0
Oct-25,6호선,2621,마포구청,15,2,5982,1698,13849,6907,38040,14602,51760,32887,33481,18976,23570,13960,22465,14277,22834,17192,21824,19001,20698,17359,21668,21830,24880,23694,27995,29761,34146,41905,18705,30854,13395,21469,12740,18867,13101,18585,4238,11577,578,2928,0,0,0,0,0,0
Oct-25,6호선,2622,망원,34,1,5650,836,9641,5415,24708,9989,34142,30556,25088,30327,19842,27668,21305,32921,27811,34171,28823,38440,29996,35056,31135,38581,34151,41244,38373,42476,43671,49210,30874,33317,26175,19724,23240,16409,18248,14966,8528,9848,1190,2230,1,0,0,0,0,0
Oct-25,6호선,2623,합정,25,1,3310,1200,5334,5899,12077,14446,18233,36542,14201,27502,13061,18751,14739,19149,17787,20175,19708,23040,21018,20096,23651,22495,27011,27186,33424,32063,45136,42312,31259,27113,27789,15550,29661,13050,25355,12524,14280,8965,2264,2412,0,1,0,0,0,0
Oct-25,6호선,2624,상수,40,3,5036,1480,6644,4625,10314,5954,13354,22477,10701,31946,9044,20765,9875,17696,13845,20023,15573,23741,15485,20303,17966,19647,23280,21834,26164,26669,30738,33651,22285,24138,21209,16156,23681,13961,23722,13663,15877,11081,2913,3205,0,0,0,0,0,0
Oct-25,6호선,2625,광흥창(서강),18,2,2960,1397,7442,5840,19698,14158,26164,30728,17048,18100,14295,11673,14859,10165,14958,11587,14089,11483,14384,11597,15160,12994,16903,14509,22060,18330,27595,23951,12531,17551,9242,11109,8260,10250,5643,9988,2494,6087,405,1719,0,0,0,0,0,0
Oct-25,6호선,2626,대흥(서강대앞),11,1,2283,1340,5103,5588,14529,17653,21030,31060,14159,19456,11329,19004,11811,14287,13190,14294,17474,17538,15362,13542,17281,15127,22271,16593,26211,19990,27086,26176,13660,16160,11579,10228,12703,9084,11369,8568,4103,6471,694,1582,0,2,0,0,0,0
Oct-25,6호선,2627,공덕,163,3,4680,2343,8618,10869,21035,37646,31515,83973,23692,44837,20335,22151,22362,20369,23995,21540,24369,21354,25237,21469,29708,22347,35078,27453,55385,32747,73682,41488,34622,25869,26584,17725,24119,15836,17676,14440,7974,9743,1003,4446,0,197,0,0,0,0
Oct-25,6호선,2628,효창공원앞,6,0,2293,772,5161,4170,16754,7656,25536,24888,15879,14712,10720,11104,11026,9910,12598,9113,13745,9824,11668,10031,12345,10314,15299,12584,18128,14249,22791,19780,10038,13756,6814,9407,5702,8019,4567,7440,2222,4907,446,1760,0,0,0,0,0,0
Oct-25,6호선,2629,삼각지(전쟁기념관),6,1,1547,788,2887,5142,8240,13589,12583,25274,9656,13004,7765,10358,9130,10567,10960,11644,13270,12088,13855,11900,17411,11640,19708,12447,25383,13977,30275,17132,14859,10313,11717,7273,11115,6488,9255,6702,5430,4683,819,1347,0,11,0,0,0,0
Oct-25,6호선,2630,녹사평(용산구청),26,0,1430,492,1987,4137,4524,8043,6883,16471,6396,8655,5335,8225,5735,8280,6330,10362,7187,10702,7842,10901,9808,12183,13542,11921,16416,15796,20281,16246,12975,10958,11749,7283,12649,6067,11316,5550,7900,4884,1593,1931,0,0,0,0,0,0
Oct-25,6호선,2631,이태원,139,2,14582,2770,12385,17894,9641,11922,11207,27963,10289,25377,10038,19012,10904,17727,12913,18872,15188,20369,18010,19185,22280,21679,33788,24588,33821,30987,38731,37290,29028,35123,27402,29008,28389,28533,28113,28838,17923,21007,2670,6755,0,0,0,0,0,0
Oct-25,6호선,2632,한강진,21,1,831,850,1312,9014,3664,21285,5854,39533,5314,27740,4232,23127,5648,21124,8002,22266,9578,27220,13345,23945,19639,24425,29041,24925,39715,23405,43246,23816,28229,11235,25428,5059,19820,3892,17132,3706,4506,3617,768,2308,0,171,0,0,0,0
Oct-25,6호선,2633,버티고개,0,0,855,246,1669,1349,5054,2408,6975,5404,4846,3562,3514,2645,3305,2207,3177,2699,3292,3128,3189,3435,3760,3676,3924,4073,4935,4910,5976,6747,3247,4854,2071,3319,1562,3205,1237,2745,685,1939,100,453,0,29,0,0,0,0
Oct-25,6호선,2634,약수,5,0,1181,261,1794,2492,4442,5946,7050,14396,5662,7919,4749,5148,4640,4846,5563,4742,5523,5310,5829,5211,6334,5812,7458,6313,9559,7627,12079,9240,6659,5489,5137,3665,4938,3214,3998,2649,2147,1639,384,550,0,0,0,1,0,0
Oct-25,6호선,2635,청구,30,2,1158,481,2500,2577,6555,6075,9068,18592,6170,9877,5141,4532,4922,3839,4964,4080,5255,4659,5393,4487,5705,4848,6760,5443,8196,6435,12483,7375,7864,5024,4794,3814,4213,3429,3202,3206,1731,2191,321,689,0,0,0,0,0,0
Oct-25,6호선,2636,신당,108,1,4920,1161,4395,7933,7080,13121,11285,31208,8832,18488,8319,12460,9665,10264,10782,10150,11414,10818,11859,9525,14599,10727,17719,11686,19128,14119,25116,17490,16477,18208,16192,10207,13690,7665,12751,8344,6455,6611,1258,2127,0,16,0,0,0,0
Oct-25,6호선,2637,동묘앞,141,2,4403,977,4598,3797,9868,7585,15640,20019,14198,17718,13340,16108,15976,17466,17732,17623,18218,20199,21342,19621,23707,18463,25612,17948,26063,18231,22788,19966,13500,14862,10190,10815,8038,11005,6276,11236,3318,7884,465,2543,0,76,0,0,0,0
Oct-25,6호선,2638,창신,9,0,2499,314,4882,2101,13839,4925,15888,5356,9018,3730,5524,3182,5081,3105,5082,3560,4797,3999,4233,3954,4679,4562,5990,5348,5253,7270,4635,9201,3329,7311,3253,4914,1803,4654,1169,4472,571,2978,98,836,0,0,0,0,0,0
Oct-25,6호선,2639,보문,29,0,4175,766,7601,4355,21672,9130,30884,18603,18282,10811,11668,8192,10926,8441,11567,8750,11985,9626,11343,8733,12322,10822,14103,12785,15996,17421,17175,24225,9029,18507,7662,11906,6921,12043,5871,11817,3052,8360,551,2746,0,0,0,0,0,0
Oct-25,6호선,2640,안암(고대병원앞),12,0,1812,1467,3105,6205,9313,18156,12738,47774,11526,33880,13221,37157,17337,23842,18833,20197,20387,25744,24978,21116,26858,15841,39887,15910,48861,16674,35464,23702,20935,16732,19666,11794,20262,12110,18386,12046,10937,8504,1853,3596,0,90,0,0,0,0
Oct-25,6호선,2641,고려대(종암),36,2,3373,787,7060,4286,19440,11284,26082,26023,15037,14293,11701,13617,11888,10299,13507,9947,14672,13407,14687,12381,14972,10990,20911,13855,23852,16029,20649,24896,11261,18688,9077,12172,10964,12172,8327,11652,3805,8429,568,2348,0,45,0,0,0,0
Oct-25,6호선,2642,월곡(동덕여대),31,0,6482,996,13119,3770,37288,7669,43303,25224,24143,16074,18140,14538,16831,13433,18116,13191,18451,15045,19385,15205,18594,17923,20612,23590,21057,27120,23857,38800,13302,30105,9734,17758,8756,17028,5509,14961,2437,10072,445,2803,0,3,0,0,0,0
Oct-25,6호선,2643,상월곡(한국과학기술연구원),45,2,5147,453,8538,1891,22664,3778,26198,13716,15658,8881,10904,9367,10429,7885,10217,6985,10382,8152,10277,7679,9489,9426,10338,11165,10508,14475,9983,18835,6596,16292,3895,9991,4688,9678,2700,9189,1168,5971,160,1830,0,1,0,0,0,0
Oct-25,6호선,2644,돌곶이,27,3,7583,944,18111,3532,48555,6447,50817,16716,26426,11657,18446,9405,16212,9540,17354,12072,16462,13356,14594,13558,14856,17847,15546,21220,16642,27739,16252,41877,10932,33183,7525,19193,6991,16999,5393,16881,2505,10660,402,3404,0,0,0,0,0,0
Oct-25,6호선,2645,석계,1284,8,8369,2167,18480,6276,44322,8277,49106,14689,28497,11232,20958,10884,18865,13176,19620,14703,18543,15343,17266,16401,17142,21003,18054,26638,18207,32873,15916,48660,11311,37593,8429,23577,7728,20680,6387,18855,3530,12156,674,3838,0,3,0,0,0,0
Oct-25,6호선,2646,태릉입구,12,1,4390,1071,6767,3311,17175,3863,20226,9809,11672,7580,9188,5752,8994,8561,9356,7653,9274,8508,9317,9429,9279,10017,10210,12875,9891,15803,9643,22412,6731,17174,5104,11031,4689,10521,3732,9384,2060,7377,393,3655,1,3,0,0,0,0
Oct-25,6호선,2647,화랑대(서울여대입구),34,0,6231,1191,18873,4024,48398,8234,46658,17543,24927,12313,17568,9552,16693,10523,16955,9069,17563,10640,16313,11061,17116,13233,20482,16465,19404,22845,15442,33513,7503,28371,5796,17432,5008,15527,3561,14552,1243,9581,134,3263,0,15,0,0,0,0
Oct-25,6호선,2648,봉화산(서울의료원),15,1,5799,876,15179,2673,39906,5453,35158,11017,18033,7284,14117,6911,13059,6431,13321,8541,11784,9374,10324,10070,10056,12904,11319,15505,11982,20742,9672,27603,5393,25146,3652,15279,3127,13356,2477,12549,975,7411,127,2582,0,172,0,0,0,0
Oct-25,6호선,2649,신내,0,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,0,1,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oct-25,7호선,2711,장암,3,0,1996,162,7388,1119,15943,1455,11155,1885,4902,2381,2988,2776,2862,3525,3376,2923,3570,2281,4026,1872,4398,1864,4358,2193,4053,2505,3462,3487,1884,2562,1268,1721,790,894,505,829,197,564,37,225,0,0,0,0,0,0
Oct-25,7호선,2712,도봉산,115,1,5547,1068,16789,4810,45519,8987,35646,14618,19958,16857,13494,16176,12665,13538,13277,13945,12756,14238,12737,13877,14298,15892,16431,18742,13292,22314,11669,33811,5672,33378,3842,21409,2999,17590,2512,14731,1016,9856,131,3901,0,52,0,0,0,0
Oct-25,7호선,2713,수락산,109,2,9690,866,19439,5271,42236,8145,42618,16213,28160,14637,22259,14759,20679,15963,21501,18143,21006,16071,20893,17000,21490,20790,20628,25503,19024,30431,18267,41176,11375,37084,7735,23791,6192,19380,4292,16957,2064,10873,239,3741,0,0,0,0,0,0
Oct-25,7호선,2714,마들,20,1,11081,1231,24562,2747,59716,7233,57535,11513,32368,10467,23658,10148,21869,11991,22671,14601,19508,15086,17468,16988,17378,21730,16294,26078,14657,31355,12805,47098,8015,42610,5872,24625,4213,21589,3048,19030,1194,12002,165,3526,0,0,0,0,0,0
Oct-25,7호선,2715,노원,72,5,7381,2301,13942,7397,35118,15128,38945,43048,27179,41586,27392,32235,30808,32820,34126,34213,34743,38091,36484,38184,39699,40687,43552,43561,42207,47296,43101,59876,29052,44825,26531,24876,23248,20725,19506,16924,8255,11425,1460,3486,0,0,0,0,0,0
Oct-25,7호선,2716,중계,55,0,9222,2126,22538,5694,55689,15514,57639,26969,32811,16041,25284,11886,22778,13439,25239,14329,21923,15476,20598,15535,18947,19246,23611,23928,20270,30798,17041,45380,10017,41979,7507,25627,9130,21139,6235,19098,2737,11259,371,3288,0,0,0,0,0,0
Oct-25,7호선,2717,하계,67,0,8416,1788,24315,6705,60415,15855,64656,26085,37512,21565,28813,17496,28490,17283,29434,21680,26772,25732,26967,23542,30446,26638,32927,30943,31501,38245,25107,55194,14417,47335,12387,28876,11008,24858,8061,23857,2762,15071,420,4533,0,0,0,0,0,0
Oct-25,7호선,2718,공릉(서울과학기술대),44,1,5874,931,13095,4564,33455,11075,38101,23612,22719,18817,18073,14490,18877,13122,20107,16150,20040,17577,19148,16299,22208,19246,24066,23159,24070,28065,23296,38930,13652,31658,10863,19659,10302,16336,8096,16752,4434,10588,611,3348,0,0,0,0,0,0
Oct-25,7호선,2719,태릉입구,189,1,7098,1174,7397,5215,17263,7926,22841,18833,15338,12509,12512,9733,11838,12667,13489,10748,13848,11647,14185,12000,16494,12319,18230,14901,20097,17767,19993,22190,11785,18890,9196,12316,8132,11303,6065,10819,2898,7109,526,3104,1,1124,0,0,0,0
Oct-25,7호선,2720,먹골,78,0,7311,659,12700,3343,30317,5905,39087,14543,23590,10060,17969,9600,16502,10589,17127,11866,16216,13155,14784,14346,14103,17404,14997,21871,15845,26053,16554,35701,10496,28409,7866,18827,6436,16492,4586,14532,2102,9244,368,2567,0,65,0,0,0,0
Oct-25,7호선,2721,중화,155,1,7746,939,14512,4162,33377,10167,43960,21437,26444,11487,17874,9690,17212,10171,17761,12156,16390,12637,14355,13732,15127,17657,16974,21602,17938,25274,18414,36542,11054,30511,7630,19799,6451,17521,4738,16332,2137,9658,320,2714,0,16,0,0,0,0
Oct-25,7호선,2722,상봉,379,23,10065,1565,18765,6783,47329,12114,67572,26282,36343,19842,24714,17333,24071,17968,25606,20354,25325,22337,24016,22886,25507,26149,28717,32841,30313,42529,31394,62132,21856,52067,17750,32095,17571,25616,13757,24374,7366,15493,1254,6326,0,9,0,0,0,0
Oct-25,7호선,2723,면목,74,0,12466,750,21786,5158,49575,8759,62033,26563,37537,16105,25529,14380,22680,14612,23475,17907,23074,18304,20127,18889,21704,24476,24131,30893,21180,35125,21034,48537,15161,40935,9281,26660,6965,23083,4928,21575,2426,11934,397,3820,0,1,0,0,0,0
Oct-25,7호선,2724,사가정,51,0,11409,1203,21462,7132,49804,11594,63094,24566,39935,17400,27208,15925,23690,16358,25230,18565,23518,20604,22067,22089,22268,27898,24300,33540,23953,42024,23680,59181,17081,46161,12047,28867,9731,25975,7460,21807,4006,11960,586,3859,0,0,0,0,0,0
Oct-25,7호선,2725,용마산(용마폭포공원),10,0,4817,648,9746,2196,20712,4111,25925,10320,14921,6472,9891,5919,9009,5444,9852,6462,8416,8241,7274,7462,7480,9787,8396,11838,8689,14516,7917,19733,4821,15869,3067,10579,2527,9775,1675,8952,897,5569,131,1695,0,0,0,0,0,0
Oct-25,7호선,2726,중곡,12,3,6266,685,12291,4144,27570,15204,41035,28173,26261,14148,17914,9990,15922,9556,16131,10867,15954,11917,13954,12496,14921,16177,21218,19493,21159,22640,22539,32058,12066,25793,8269,16947,6665,15168,5169,12844,2006,7546,388,2405,0,0,0,0,0,0
Oct-25,7호선,2727,군자(능동),29,1,8483,695,13655,5570,33598,8890,52330,24283,35703,17839,22033,12165,20040,12935,21085,13717,20897,15671,19852,16585,20300,20020,22960,23144,28932,29308,32099,41838,21000,31111,17596,19936,16820,18095,13517,15364,7382,9149,1225,3181,0,41,1,0,0,0
Oct-25,7호선,2728,어린이대공원(세종대),11,0,3152,1022,7315,6931,18943,15608,31004,65109,23900,44215,17734,43584,20671,35196,22545,27862,27607,33779,32520,29248,35074,23598,43296,24249,53895,27262,48935,35536,28110,24255,23164,16860,22665,14929,19595,14745,10381,10574,1915,2850,0,11,0,0,0,0
Oct-25,7호선,2729,건대입구,66,1,4100,1075,5099,8888,13003,18573,18488,37689,15075,30287,14303,26528,16343,23237,18304,25172,20507,27084,24761,25452,29357,24550,33040,25971,40139,30740,34046,37687,26220,24338,26587,14994,22443,13081,19314,10328,10101,6449,1548,3413,0,211,0,0,0,0
Oct-25,7호선,2730,자양(뚝섬한강공원),8,0,4652,688,9250,4063,21323,6551,29183,12285,19685,11307,12732,9501,11016,10362,11986,13141,12740,16426,12845,18295,15005,21752,18025,25689,21315,34719,22603,46709,23269,36567,33158,20028,26917,15489,19689,11800,7476,5888,751,1644,0,0,0,0,0,0
Oct-25,7호선,2731,청담,10,0,2519,3318,6385,27503,10938,50876,14895,116547,12896,79115,12145,32027,15298,20287,18379,19899,19122,21508,23092,18978,30335,17950,40959,18134,61850,19485,88086,19342,44119,14508,25722,9805,23355,8558,18550,6507,5076,3560,601,2388,1,0,0,0,0,0
Oct-25,7호선,2732,강남구청,21,0,1683,1627,3795,15569,7141,32978,9832,92630,9716,89068,9959,39478,11796,23685,14864,21515,17096,22099,21288,19312,25798,17883,32995,17678,48832,19607,76179,19990,48342,12797,30484,8833,27489,6633,18868,5321,8415,3467,1366,1525,0,0,0,0,0,0
Oct-25,7호선,2733,학동,5,0,1788,1544,4445,21800,7993,48608,11065,147868,11265,114133,11530,48615,14503,26374,18750,22476,21037,25717,26140,20294,33563,17387,43963,17631,78330,18989,132631,19077,61892,11749,33604,7965,27612,7038,21022,5161,8099,3334,1107,1101,0,0,0,0,0,0
Oct-25,7호선,2734,논현,39,0,2746,1158,4418,14535,8363,36930,13473,92333,11654,83242,11924,34971,13742,23708,15964,22672,17992,24723,22632,22670,27420,21458,34058,24115,58882,28261,88464,32505,49806,19001,33948,11523,33019,9858,29911,7666,14801,5280,2519,2082,0,0,0,0,0,0
Oct-25,7호선,2735,반포,16,0,966,888,3355,11329,9429,12003,13331,18044,10063,15942,8085,11028,8261,10525,9674,10792,10259,10551,11001,10080,14156,10644,18461,11073,18374,12030,17861,13464,11982,8521,10160,5962,9636,5125,6898,4915,2197,2819,230,791,0,0,0,1,0,0
Oct-25,7호선,2736,고속터미널,14,4,1337,2843,2830,22447,11127,38309,19102,48015,25760,36509,25569,30655,27301,27953,29474,25432,29892,28454,31287,25817,41657,22219,46359,22950,59232,24629,50151,25564,35326,16072,39002,10383,33925,9510,26166,5352,8473,3123,703,713,0,3,0,0,0,0
Oct-25,7호선,2737,내방,13,2,2617,1682,7500,12918,17319,23544,25399,67307,20224,40588,16247,20094,15979,16325,17752,16757,19677,18138,20277,16955,22671,17434,29110,19259,43323,24753,57775,29866,24196,19229,17324,13158,16715,11062,11207,9264,3750,5830,615,2821,0,80,0,0,0,0
Oct-25,7호선,2738,이수,24,0,4256,1153,8894,15627,26756,16051,38488,38247,28216,27829,20999,19431,20767,19916,22580,20878,24302,22813,24989,23544,26596,25966,32828,30413,36768,40804,41854,54290,25805,34574,23443,20437,25360,16922,21993,14789,11200,9192,1725,2908,0,33,0,0,0,0
Oct-25,7호선,2739,남성,42,0,5904,912,13728,3535,34775,6681,48507,15864,31813,11777,20323,10971,17659,11612,17932,12383,17279,13285,15585,14929,15056,18720,16025,21617,15254,28381,14778,40091,8938,29128,8068,19542,7197,16724,4919,15291,2039,9120,321,2650,0,1,0,0,0,0
Oct-25,7호선,2740,숭실대입구(살피재),33,0,5554,804,12633,3640,34590,7419,43945,30027,30966,20712,21094,27407,20283,21168,20371,17037,22479,21667,23682,20438,22747,20872,29443,25048,31615,32260,22508,44340,14806,31915,13859,21297,13817,19028,10818,18820,6318,12686,1104,3391,0,0,0,0,0,0
Oct-25,7호선,2741,상도,7,0,5197,1628,12192,5495,31680,8061,40673,22779,27316,17664,18669,17250,17634,14850,18725,16547,18925,15886,18038,17875,19436,18204,21909,20914,24670,27924,22549,40020,13063,26996,11073,18641,10925,16875,8413,15741,4739,10466,913,2611,0,0,0,0,0,0
Oct-25,7호선,2742,장승배기,6,0,4971,1912,10263,8463,24122,9390,32949,20725,22734,12306,15577,9577,14869,10413,14827,12041,14784,13093,14046,12985,14704,15277,16818,17476,17553,21240,17450,29056,9139,20724,7544,14028,6857,12408,4971,10901,1910,7212,487,2082,0,0,0,0,0,0
Oct-25,7호선,2743,신대방삼거리,80,0,8898,601,17584,4002,46474,8600,67187,16860,39824,15803,25295,13337,23006,14660,24503,15715,22546,18026,20743,19416,19728,23666,21237,28163,19907,37629,20070,55764,12456,41018,10691,26683,9267,24445,6878,20792,3327,13375,639,4653,0,0,0,0,0,0
